job_name,run_id,timestamp,block_size,queue_depth,operation,pattern,read_iops,read_bw_bytes,read_lat_min_ns,read_lat_max_ns,read_lat_mean_ns,read_lat_stddev_ns,read_lat_p99_ns,read_lat_p95_ns,read_lat_p50_ns,write_iops,write_bw_bytes,write_lat_min_ns,write_lat_max_ns,write_lat_mean_ns,write_lat_stddev_ns,write_lat_p99_ns,write_lat_p95_ns,write_lat_p50_ns,read_bw_mbps,write_bw_mbps,read_lat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_stddev_us,write_lat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_stddev_us,read_lat_p99_us,read_lat_p95_us,read_lat_p50_us,write_lat_p99_us,write_lat_p95_us,write_lat_p50_us
tail_latency_qd1,0,2025-09-30 19:38:31.979226,4k,1,randread,random,8917.568041,36526426,48040,16655732,110895.028167,47838.139605,144384,116224,96768,0.0,0,0,0,0.0,0.0,0,0,0,34.83431434631348,0.0,48.04,16655.732,110.89502816699999,47.838139604999995,0.0,0.0,0.0,0.0,144.384,116.224,96.768,0.0,0.0,0.0
tail_latency_qd8,0,2025-09-30 19:38:31.979344,4k,8,randread,random,71735.280831,293828943,25657,12140581,102137.696089,38269.798619,164864,130560,92672,0.0,0,0,0,0.0,0.0,0,0,0,280.217116355896,0.0,25.657,12140.581,102.137696089,38.269798619,0.0,0.0,0.0,0.0,164.864,130.56,92.672,0.0,0.0,0.0
tail_latency_qd32,0,2025-09-30 19:38:31.979380,4k,32,randread,random,107328.960415,439622545,26230,5446959,195039.904673,89242.142213,460800,325632,177152,0.0,0,0,0,0.0,0.0,0,0,0,419.2567300796509,0.0,26.23,5446.959,195.03990467300002,89.242142213,0.0,0.0,0.0,0.0,460.8,325.632,177.152,0.0,0.0,0.0
tail_latency_qd64,0,2025-09-30 19:38:31.979405,4k,64,randread,random,117983.09439,483262488,28305,18925666,316301.639963,202557.035213,700416,528384,301056,0.0,0,0,0,0.0,0.0,0,0,0,460.8750228881836,0.0,28.305,18925.666,316.301639963,202.557035213,0.0,0.0,0.0,0.0,700.416,528.384,301.056,0.0,0.0,0.0
tail_latency_qd8_jobs4,0,2025-09-30 19:38:31.979426,4k,8,randread,random,246894.27722,1011282511,27607,14946004,118584.324232,48491.688009,216064,164864,100864,0.0,0,0,0,0.0,0.0,0,0,0,964.434157371521,0.0,27.607,14946.004,118.584324232,48.491688009,0.0,0.0,0.0,0.0,216.064,164.864,100.864,0.0,0.0,0.0
tail_latency_write_qd32,0,2025-09-30 19:38:31.979446,4k,32,write,sequential,0.0,0,0,0,0.0,0.0,0,0,0,100939.309057,413449194,15855,20714806,173086.451917,163730.139682,440320,301056,158720,0.0,394.29587745666504,0.0,0.0,0.0,0.0,15.855,20714.806,173.086451917,163.73013968200002,0.0,0.0,0.0,440.32,301.056,158.72
tail_latency_mixed_qd32,0,2025-09-30 19:38:31.979466,4k,32,randrw,random,77830.35916,318795926,36782,11050386,226853.322019,246107.428118,1368064,585728,164864,33282.810029,136327006,16029,6455576,119358.277193,83201.714277,354304,228352,95744,304.02748680114746,130.01156425476074,36.782,11050.386,226.85332201900002,246.107428118,16.029,6455.576,119.358277193,83.20171427700001,1368.064,585.728,164.864,354.304,228.352,95.744
tail_latency_qd1,1,2025-09-30 19:38:31.979487,4k,1,randread,random,9094.98175,37253113,29391,8446025,108694.007592,31081.660554,138240,116224,95744,0.0,0,0,0,0.0,0.0,0,0,0,35.527337074279785,0.0,29.391,8446.025,108.69400759199999,31.081660554,0.0,0.0,0.0,0.0,138.24,116.224,95.744,0.0,0.0,0.0
tail_latency_qd8,1,2025-09-30 19:38:31.979507,4k,8,randread,random,74356.455636,304565177,19011,2854641,99093.880792,27583.993177,160768,127488,90624,0.0,0,0,0,0.0,0.0,0,0,0,290.45598697662354,0.0,19.011,2854.641,99.093880792,27.583993177,0.0,0.0,0.0,0.0,160.768,127.488,90.624,0.0,0.0,0.0
tail_latency_qd32,1,2025-09-30 19:38:31.979527,4k,32,randread,random,125979.673321,516017945,32824,3222783,170749.802185,60353.531152,337920,248832,160768,0.0,0,0,0,0.0,0.0,0,0,0,492.1130609512329,0.0,32.824,3222.783,170.74980218500002,60.353531152,0.0,0.0,0.0,0.0,337.92,248.832,160.768,0.0,0.0,0.0
tail_latency_qd64,1,2025-09-30 19:38:31.979545,4k,64,randread,random,126967.914439,520076614,34452,4642902,294417.082365,130594.759409,618496,481280,284672,0.0,0,0,0,0.0,0.0,0,0,0,495.98370933532715,0.0,34.452,4642.902,294.417082365,130.594759409,0.0,0.0,0.0,0.0,618.496,481.28,284.672,0.0,0.0,0.0
tail_latency_qd8_jobs4,1,2025-09-30 19:38:31.979563,4k,8,randread,random,258742.186984,1059811922,33778,3500809,114067.052346,33119.723278,207872,158720,98816,0.0,0,0,0,0.0,0.0,0,0,0,1010.715410232544,0.0,33.778,3500.809,114.067052346,33.119723277999995,0.0,0.0,0.0,0.0,207.872,158.72,98.816,0.0,0.0,0.0
tail_latency_write_qd32,1,2025-09-30 19:38:31.979580,4k,32,write,sequential,0.0,0,0,0,0.0,0.0,0,0,0,104522.025248,428129641,15649,14612224,168139.734817,125183.128088,403456,284672,156672,0.0,408.2962427139282,0.0,0.0,0.0,0.0,15.649,14612.224,168.13973481699998,125.183128088,0.0,0.0,0.0,403.456,284.672,156.672
tail_latency_mixed_qd32,1,2025-09-30 19:38:31.979598,4k,32,randrw,random,84941.441044,347928089,29039,10874023,195384.965656,183468.483329,1073152,292864,166912,36352.941176,148902369,15775,986677,116292.892448,62809.082185,264192,207872,99840,331.8100824356079,142.0043649673462,29.039,10874.023,195.384965656,183.468483329,15.775,986.677,116.292892448,62.809082185,1073.152,292.864,166.912,264.192,207.872,99.84
tail_latency_qd1,2,2025-09-30 19:38:31.979615,4k,1,randread,random,9204.296595,37700798,29364,16190525,107421.262379,50495.512277,136192,115200,94720,0.0,0,0,0,0.0,0.0,0,0,0,35.95428276062012,0.0,29.364,16190.525,107.42126237900001,50.495512277,0.0,0.0,0.0,0.0,136.192,115.2,94.72,0.0,0.0,0.0
tail_latency_qd8,2,2025-09-30 19:38:31.979632,4k,8,randread,random,74178.675735,303837002,17177,12665326,99154.06413,43580.599433,162816,128512,90624,0.0,0,0,0,0.0,0.0,0,0,0,289.7615451812744,0.0,17.177,12665.326,99.15406413,43.580599433,0.0,0.0,0.0,0.0,162.816,128.512,90.624,0.0,0.0,0.0
tail_latency_qd32,2,2025-09-30 19:38:31.979646,4k,32,randread,random,115822.413088,474416980,42064,3630330,182102.655927,76876.903972,391168,280576,168960,0.0,0,0,0,0.0,0.0,0,0,0,452.4392890930176,0.0,42.064,3630.33,182.102655927,76.876903972,0.0,0.0,0.0,0.0,391.168,280.576,168.96,0.0,0.0,0.0
tail_latency_qd64,2,2025-09-30 19:38:31.979662,4k,64,randread,random,115443.38143,472873756,44662,10806456,320253.537311,167896.010661,798720,552960,301056,0.0,0,0,0,0.0,0.0,0,0,0,450.96755599975586,0.0,44.662,10806.456,320.253537311,167.89601066100002,0.0,0.0,0.0,0.0,798.72,552.96,301.056,0.0,0.0,0.0
tail_latency_qd8_jobs4,2,2025-09-30 19:38:31.979676,4k,8,randread,random,255318.146518,1045786706,29185,5055328,114440.405037,38561.505218,209920,160768,98816,0.0,0,0,0,0.0,0.0,0,0,0,997.339921951294,0.0,29.185,5055.328,114.440405037,38.561505218,0.0,0.0,0.0,0.0,209.92,160.768,98.816,0.0,0.0,0.0
tail_latency_write_qd32,2,2025-09-30 19:38:31.979690,4k,32,write,sequential,0.0,0,0,0,0.0,0.0,0,0,0,99656.920319,408199303,15854,17549164,174870.785401,163332.588215,489472,305152,158720,0.0,389.2891912460327,0.0,0.0,0.0,0.0,15.854,17549.164,174.870785401,163.332588215,0.0,0.0,0.0,489.472,305.152,158.72
tail_latency_mixed_qd32,2,2025-09-30 19:38:31.979705,4k,32,randrw,random,76878.785573,314899557,34597,10620316,216267.893407,201926.599744,1204224,395264,175104,32882.209709,134686465,16058,6098455,127890.80414,83227.110665,391168,238592,105984,300.31161975860596,128.44702243804932,34.597,10620.316,216.267893407,201.92659974400001,16.058,6098.455,127.89080413999999,83.227110665,1204.224,395.264,175.104,391.168,238.592,105.984
