job_name,run_id,timestamp,block_size,queue_depth,operation,pattern,read_iops,read_bw_bytes,read_lat_min_ns,read_lat_max_ns,read_lat_mean_ns,read_lat_stddev_ns,read_lat_p99_ns,read_lat_p95_ns,read_lat_p50_ns,write_iops,write_bw_bytes,write_lat_min_ns,write_lat_max_ns,write_lat_mean_ns,write_lat_stddev_ns,write_lat_p99_ns,write_lat_p95_ns,write_lat_p50_ns,read_bw_mbps,write_bw_mbps,read_lat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_stddev_us,write_lat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_stddev_us,read_lat_p99_us,read_lat_p95_us,read_lat_p50_us,write_lat_p99_us,write_lat_p95_us,write_lat_p50_us
4k_random_read_qd1,0,2025-09-28 16:34:55.633585,4k,1,randread,random,10360.654645,42437377,48856,1596912,95611.089586,20703.227356,127488,109056,73216,0.0,0,0,0,0.0,0.0,0,0,0,40.471436500549316,0.0,48.856,1596.912,95.611089586,20.703227356,0.0,0.0,0.0,0.0,127.488,109.056,73.216,0.0,0.0,0.0
4k_random_write_qd1,0,2025-09-28 16:34:55.633862,4k,1,randwrite,random,0.0,0,0,0,0.0,0.0,0,0,0,21248.025066,87031910,25153,1100728,46189.956324,8435.528166,66048,35072,31872,0.0,83.00009727478027,0.0,0.0,0.0,0.0,25.153,1100.728,46.189956324,8.435528166,0.0,0.0,0.0,66.048,35.072,31.872
128k_sequential_read_qd1,0,2025-09-28 16:34:55.633893,128k,1,read,sequential,3974.903217,520998514,121932,1750887,250603.438407,62326.286222,411648,346112,224256,0.0,0,0,0,0.0,0.0,0,0,0,496.86290168762207,0.0,121.932,1750.887,250.603438407,62.326286222,0.0,0.0,0.0,0.0,411.648,346.112,224.256,0.0,0.0,0.0
128k_sequential_write_qd1,0,2025-09-28 16:34:55.633913,128k,1,write,sequential,0.0,0,0,0,0.0,0.0,0,0,0,11504.356244,1507898981,60803,19471848,86015.335577,125982.803205,89600,67072,61184,0.0,1438.044529914856,0.0,0.0,0.0,0.0,60.803,19471.848,86.015335577,125.98280320500001,0.0,0.0,0.0,89.6,67.072,61.184
4k_random_read_qd1,1,2025-09-28 16:34:55.633931,4k,1,randread,random,8817.439419,36116231,48620,2487176,112418.163164,19676.620742,138240,113152,96768,0.0,0,0,0,0.0,0.0,0,0,0,34.443121910095215,0.0,48.62,2487.176,112.41816316399999,19.676620742,0.0,0.0,0.0,0.0,138.24,113.152,96.768,0.0,0.0,0.0
4k_random_write_qd1,1,2025-09-28 16:34:55.633946,4k,1,randwrite,random,0.0,0,0,0,0.0,0.0,0,0,0,23932.235592,98026436,21085,869875,41046.022428,11556.339089,60160,36608,29056,0.0,93.48529434204102,0.0,0.0,0.0,0.0,21.085,869.875,41.04602242799999,11.556339089,0.0,0.0,0.0,60.16,36.608,29.056
128k_sequential_read_qd1,1,2025-09-28 16:34:55.633961,128k,1,read,sequential,3574.108606,468465563,123178,1025872,278774.09358,58748.358274,436224,374784,254976,0.0,0,0,0,0.0,0.0,0,0,0,446.76357555389404,0.0,123.178,1025.872,278.77409358,58.748358274,0.0,0.0,0.0,0.0,436.224,374.784,254.976,0.0,0.0,0.0
128k_sequential_write_qd1,1,2025-09-28 16:34:55.633975,128k,1,write,sequential,0.0,0,0,0,0.0,0.0,0,0,0,11569.299553,1516411230,61460,3365705,85576.864056,36374.955431,105984,68096,60672,0.0,1446.1624431610107,0.0,0.0,0.0,0.0,61.46,3365.705,85.576864056,36.374955431000004,0.0,0.0,0.0,105.984,68.096,60.672
4k_random_read_qd1,2,2025-09-28 16:34:55.633989,4k,1,randread,random,12264.091197,50233717,48519,818082,80644.422431,9883.772221,103936,74240,67072,0.0,0,0,0,0.0,0.0,0,0,0,47.90660572052002,0.0,48.519,818.082,80.644422431,9.883772221,0.0,0.0,0.0,0.0,103.936,74.24,67.072,0.0,0.0,0.0
4k_random_write_qd1,2,2025-09-28 16:34:55.634001,4k,1,randwrite,random,0.0,0,0,0,0.0,0.0,0,0,0,21132.995567,86560886,24897,500949,46443.479793,7734.882876,66048,34560,31872,0.0,82.55089378356934,0.0,0.0,0.0,0.0,24.897,500.949,46.443479793,7.7348828759999995,0.0,0.0,0.0,66.048,34.56,31.872
128k_sequential_read_qd1,2,2025-09-28 16:34:55.634014,128k,1,read,sequential,5755.179935,754342944,104462,1096775,172871.401516,25085.421588,224256,197632,152576,0.0,0,0,0,0.0,0.0,0,0,0,719.3974914550781,0.0,104.462,1096.775,172.87140151600002,25.085421588000003,0.0,0.0,0.0,0.0,224.256,197.632,152.576,0.0,0.0,0.0
128k_sequential_write_qd1,2,2025-09-28 16:34:55.634027,128k,1,write,sequential,0.0,0,0,0,0.0,0.0,0,0,0,11400.736988,1494317398,74136,3041123,86849.580825,32774.328554,95744,68096,62208,0.0,1425.0921230316162,0.0,0.0,0.0,0.0,74.136,3041.123,86.849580825,32.774328554,0.0,0.0,0.0,95.744,68.096,62.208
