job_name,run_id,timestamp,block_size,queue_depth,operation,pattern,read_iops,read_bw_bytes,read_lat_min_ns,read_lat_max_ns,read_lat_mean_ns,read_lat_stddev_ns,read_lat_p99_ns,read_lat_p95_ns,read_lat_p50_ns,write_iops,write_bw_bytes,write_lat_min_ns,write_lat_max_ns,write_lat_mean_ns,write_lat_stddev_ns,write_lat_p99_ns,write_lat_p95_ns,write_lat_p50_ns,read_bw_mbps,write_bw_mbps,read_lat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_stddev_us,write_lat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_stddev_us,read_lat_p99_us,read_lat_p95_us,read_lat_p50_us,write_lat_p99_us,write_lat_p95_us,write_lat_p50_us
random_4k,0,2025-09-30 21:01:16.221281,4k,32,randread,random,115875.978739,474631754,26799.0,2175521.0,181412.788513,68285.333396,370688,284672,168960,0.0,0,0,0,0,0,0,0,0,452.6441135406494,0.0,26.799,2175.521,181.412788513,68.285333396,0.0,0.0,0.0,0.0,370.688,284.672,168.96,0.0,0.0,0.0
random_16k,0,2025-09-30 21:01:16.221345,16k,32,randread,random,103820.474777,1701359287,67057.0,1291558.0,257636.381626,103827.383686,577536,452608,224256,0.0,0,0,0,0,0,0,0,0,1622.54265499115,0.0,67.057,1291.558,257.636381626,103.827383686,0.0,0.0,0.0,0.0,577.536,452.608,224.256,0.0,0.0,0.0
random_32k,0,2025-09-30 21:01:16.221360,32k,32,randread,random,92748.372488,3039178669,276015.6249999124,414023.4374998686,345019.5312498905,34501.95312498905,0,0,0,0.0,0,0,0,0,0,0,0,0,2898.3866395950317,0.0,276.0156249999124,414.02343749986863,345.0195312498905,34.50195312498905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_64k,0,2025-09-30 21:01:16.221372,64k,32,randread,random,67285.420945,4409617347,380468.7499975036,570703.1249962554,475585.9374968795,47558.59374968795,0,0,0,0.0,0,0,0,0,0,0,0,0,4205.338809013367,0.0,380.4687499975036,570.7031249962554,475.58593749687947,47.55859374968795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_128k,0,2025-09-30 21:01:16.221381,128k,32,randread,random,38916.864608,5100911277,657812.5000012848,986718.7500019271,822265.625001606,82226.5625001606,0,0,0,0.0,0,0,0,0,0,0,0,0,4864.608075141907,0.0,657.8125000012848,986.7187500019271,822.2656250016059,82.2265625001606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_256k,0,2025-09-30 21:01:16.221390,256k,32,randread,random,19990.239141,5240321249,1280625.0000028452,1920937.5000042678,1600781.2500035565,160078.12500035565,0,0,0,0.0,0,0,0,0,0,0,0,0,4997.559784889221,0.0,1280.6250000028451,1920.9375000042678,1600.7812500035566,160.07812500035564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_512k,0,2025-09-30 21:01:16.221398,512k,32,randread,random,9433.440811,4945839815,2713749.9999097623,4070624.9998646434,3392187.499887203,339218.7499887203,0,0,0,0.0,0,0,0,0,0,0,0,0,4716.720404624939,0.0,2713.749999909762,4070.6249998646435,3392.1874998872026,339.2187499887203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1m,0,2025-09-30 21:01:16.221406,1m,32,randread,random,4391.080617,4604381749,5830000.000658154,8745000.00098723,7287500.000822691,728750.0000822692,0,0,0,0.0,0,0,0,0,0,0,0,0,4391.080616950989,0.0,5830.000000658153,8745.00000098723,7287.500000822692,728.7500000822691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_4k,0,2025-09-30 21:01:16.221415,4k,32,read,sequential,124972.1206,511892781,24371.0,1697613.0,185525.279821,73058.484573,382976,305152,168960,0.0,0,0,0,0,0,0,0,0,488.17899799346924,0.0,24.371,1697.613,185.525279821,73.058484573,0.0,0.0,0.0,0.0,382.976,305.152,168.96,0.0,0.0,0.0
sequential_16k,0,2025-09-30 21:01:16.221424,16k,32,read,sequential,104747.37424,1716461744,93664.0,1661819.0,256290.002454,71000.743363,485376,387072,236544,0.0,0,0,0,0,0,0,0,0,1636.9454803466797,0.0,93.664,1661.819,256.290002454,71.000743363,0.0,0.0,0.0,0.0,485.376,387.072,236.544,0.0,0.0,0.0
sequential_32k,0,2025-09-30 21:01:16.221432,32k,32,read,sequential,98728.532691,3235136559,259296.87499886926,388945.3124983038,324121.09374858654,32412.109374858657,0,0,0,0.0,0,0,0,0,0,0,0,0,3085.266646385193,0.0,259.29687499886927,388.94531249830385,324.12109374858653,32.41210937485866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_64k,0,2025-09-30 21:01:16.221440,64k,32,read,sequential,68437.761069,4485137109,374062.50000185845,561093.7500027877,467578.12500232307,46757.81250023231,0,0,0,0.0,0,0,0,0,0,0,0,0,4277.360066413879,0.0,374.06250000185844,561.0937500027877,467.5781250023231,46.757812500232305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_128k,0,2025-09-30 21:01:16.221448,128k,32,read,sequential,37908.375752,4968726626,675312.4999994065,1012968.7499991097,844140.6249992581,84414.06249992581,0,0,0,0.0,0,0,0,0,0,0,0,0,4738.546968460083,0.0,675.3124999994066,1012.9687499991096,844.1406249992581,84.41406249992582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_256k,0,2025-09-30 21:01:16.221457,256k,32,read,sequential,18075.904678,4738489955,1416249.9999879675,2124374.999981951,1770312.4999849594,177031.24999849594,0,0,0,0.0,0,0,0,0,0,0,0,0,4518.976168632507,0.0,1416.2499999879676,2124.374999981951,1770.3124999849595,177.03124999849595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_512k,0,2025-09-30 21:01:16.221465,512k,32,read,sequential,9884.169884,5182151660,2590000.0000445154,3885000.000066773,3237500.000055644,323750.0000055644,0,0,0,0.0,0,0,0,0,0,0,0,0,4942.084941864014,0.0,2590.000000044515,3885.000000066773,3237.5000000556443,323.7500000055644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_1m,0,2025-09-30 21:01:16.221474,1m,32,read,sequential,5243.215566,5497910005,4882499.999810231,7323749.999715346,6103124.999762788,610312.4999762789,0,0,0,0.0,0,0,0,0,0,0,0,0,5243.2155656814575,0.0,4882.499999810231,7323.749999715346,6103.124999762788,610.3124999762789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4k,1,2025-09-30 21:01:16.221482,4k,32,randread,random,130588.886665,534899183,26787.0,14064631.0,165667.163896,66578.396833,301056,240640,156672,0.0,0,0,0,0,0,0,0,0,510.1196126937866,0.0,26.787,14064.631,165.667163896,66.578396833,0.0,0.0,0.0,0.0,301.056,240.64,156.672,0.0,0.0,0.0
random_16k,1,2025-09-30 21:01:16.221490,16k,32,randread,random,109031.496063,1787146078,69087.0,1353109.0,253815.87223,105517.342635,593920,452608,218112,0.0,0,0,0,0,0,0,0,0,1704.3553142547607,0.0,69.087,1353.109,253.81587223,105.51734263499999,0.0,0.0,0.0,0.0,593.92,452.608,218.112,0.0,0.0,0.0
random_32k,1,2025-09-30 21:01:16.221497,32k,32,randread,random,102176.48893,3348119189,250546.87500113924,375820.31250170886,313183.59375142405,31318.359375142405,0,0,0,0.0,0,0,0,0,0,0,0,0,3193.015278816223,0.0,250.54687500113923,375.8203125017089,313.18359375142404,31.318359375142403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_64k,1,2025-09-30 21:01:16.221504,64k,32,randread,random,67451.626184,4420509773,379531.2499978319,569296.8749967477,474414.0624972898,47441.406249728985,0,0,0,0.0,0,0,0,0,0,0,0,0,4215.726635932922,0.0,379.5312499978319,569.2968749967478,474.4140624972898,47.441406249728985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_128k,1,2025-09-30 21:01:16.221512,128k,32,randread,random,38861.480076,5093651916,658749.9999983275,988124.9999974911,823437.4999979093,82343.74999979093,0,0,0,0.0,0,0,0,0,0,0,0,0,4857.685009002686,0.0,658.7499999983274,988.1249999974912,823.4374999979093,82.34374999979093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_256k,1,2025-09-30 21:01:16.221520,256k,32,randread,random,19931.873479,5225021041,1284375.0000205387,1926562.500030808,1605468.7500256733,160546.87500256734,0,0,0,0.0,0,0,0,0,0,0,0,0,4982.968369483948,0.0,1284.3750000205387,1926.562500030808,1605.4687500256732,160.54687500256733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_512k,1,2025-09-30 21:01:16.221527,512k,32,randread,random,9420.423183,4939014829,2717500.000020965,4076250.000031447,3396875.000026206,339687.5000026206,0,0,0,0.0,0,0,0,0,0,0,0,0,4710.211590766907,0.0,2717.500000020965,4076.250000031447,3396.875000026206,339.68750000262065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1m,1,2025-09-30 21:01:16.221534,1m,32,randread,random,4387.317909,4600436263,5835000.000224511,8752500.000336766,7293750.000280638,729375.0000280639,0,0,0,0.0,0,0,0,0,0,0,0,0,4387.317908287048,0.0,5835.0000002245115,8752.500000336766,7293.750000280638,729.3750000280639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential_4k,1,2025-09-30 21:01:16.221542,4k,32,read,sequential,129794.922519,531647295,24674.0,1770782.0,182815.683292,71353.532256,370688,296960,166912,0.0,0,0,0,0,0,0,0,0,507.01837062835693,0.0,24.674,1770.782,182.815683292,71.35353225600001,0.0,0.0,0.0,0.0,370.688,296.96,166.912,0.0,0.0,0.0
sequential_16k,1,2025-09-30 21:01:16.221550,16k,32,read,sequential,122976.595745,2015859472,98650.0,653910.0,231674.3048,45929.72435,350208,305152,218112,0.0,0,0,0,0,0,0,0,0,1922.473403930664,0.0,98.65,653.91,231.67430480000002,45.929724349999994,0.0,0.0,0.0,0.0,350.208,305.152,218.112,0.0,0.0,0.0
